product_id,product_name,product_price,reviews,created_by,Environmental Impact,Labor Rights,Animal Welfare,Corporate Governance
FA100010,Fashion Always 10,222.44,"Material feels cheap, not worth it. | Too tight around shoulders, uncomfortable. | Shoes are lightweight and easy to wear. | Fits perfectly, very comfortable. | Fabric is soft and durable. | Design looks premium, worth the money. | Size runs smaller than expected. | Feels warm and cozy, ideal for winters. | Trendy and stylish, got many compliments. | Color faded after first wash. | Perfect fit, matches description well. | Very high quality stitching, impressive.","Collier, Romero and Obrien",38,28,85,68
FA100011,Fashion Glass 11,404.4,"Size runs smaller than expected. | Feels warm and cozy, ideal for winters. | Fabric is soft and durable. | Color faded after first wash. | Too tight around shoulders, uncomfortable. | Fits perfectly, very comfortable. | Material feels cheap, not worth it. | Design looks premium, worth the money. | Shoes are lightweight and easy to wear. | Very high quality stitching, impressive.","Castillo, Woods and Bolton",89,96,35,32
FA100012,Fashion Hit 12,812.55,"Size runs smaller than expected. | Perfect fit, matches description well. | Shoes are lightweight and easy to wear. | Trendy and stylish, got many compliments. | Design looks premium, worth the money. | Material feels cheap, not worth it. | Feels warm and cozy, ideal for winters. | Too tight around shoulders, uncomfortable. | Fabric is soft and durable. | Very high quality stitching, impressive.",Stone LLC,56,96,76,60
FA100013,Fashion Large 13,944.18,"Fits perfectly, very comfortable. | Shoes are lightweight and easy to wear. | Design looks premium, worth the money. | Too tight around shoulders, uncomfortable. | Color faded after first wash. | Material feels cheap, not worth it. | Feels warm and cozy, ideal for winters. | Size runs smaller than expected. | Perfect fit, matches description well. | Trendy and stylish, got many compliments. | Very high quality stitching, impressive.",Lawson Inc,57,46,42,47
FA100014,Fashion Second 14,570.55,"Size runs smaller than expected. | Perfect fit, matches description well. | Design looks premium, worth the money. | Too tight around shoulders, uncomfortable. | Fabric is soft and durable. | Fits perfectly, very comfortable. | Very high quality stitching, impressive. | Color faded after first wash. | Trendy and stylish, got many compliments. | Feels warm and cozy, ideal for winters. | Shoes are lightweight and easy to wear. | Material feels cheap, not worth it.",Howard PLC,34,82,42,83
FA100015,Fashion Parent 15,511.54,"Color faded after first wash. | Fabric is soft and durable. | Too tight around shoulders, uncomfortable. | Perfect fit, matches description well. | Very high quality stitching, impressive. | Material feels cheap, not worth it. | Fits perfectly, very comfortable. | Trendy and stylish, got many compliments. | Design looks premium, worth the money. | Feels warm and cozy, ideal for winters. | Size runs smaller than expected. | Shoes are lightweight and easy to wear.",Shannon Inc,59,48,96,38
FA100016,Fashion Piece 16,874.05,"Fabric is soft and durable. | Design looks premium, worth the money. | Perfect fit, matches description well. | Size runs smaller than expected. | Material feels cheap, not worth it. | Feels warm and cozy, ideal for winters. | Too tight around shoulders, uncomfortable. | Very high quality stitching, impressive. | Color faded after first wash. | Shoes are lightweight and easy to wear. | Trendy and stylish, got many compliments. | Fits perfectly, very comfortable.",Randall-Russell,28,41,40,91
FA100017,Fashion Air 17,289.18,"Color faded after first wash. | Too tight around shoulders, uncomfortable. | Material feels cheap, not worth it. | Perfect fit, matches description well. | Design looks premium, worth the money. | Trendy and stylish, got many compliments. | Size runs smaller than expected. | Fits perfectly, very comfortable. | Fabric is soft and durable. | Very high quality stitching, impressive. | Shoes are lightweight and easy to wear.",Simon-Gomez,72,92,44,44
FA100018,Fashion Relationship 18,809.61,"Perfect fit, matches description well. | Very high quality stitching, impressive. | Fits perfectly, very comfortable. | Color faded after first wash. | Size runs smaller than expected. | Shoes are lightweight and easy to wear. | Feels warm and cozy, ideal for winters. | Design looks premium, worth the money. | Too tight around shoulders, uncomfortable. | Trendy and stylish, got many compliments. | Fabric is soft and durable. | Material feels cheap, not worth it.","Bates, Santiago and Gonzales",89,38,77,57
FA100019,Fashion Look 19,163.87,"Color faded after first wash. | Design looks premium, worth the money. | Very high quality stitching, impressive. | Material feels cheap, not worth it. | Shoes are lightweight and easy to wear. | Fabric is soft and durable. | Trendy and stylish, got many compliments. | Fits perfectly, very comfortable. | Too tight around shoulders, uncomfortable. | Feels warm and cozy, ideal for winters.","Long, Porter and Smith",85,57,56,22
FA100020,Fashion Short 20,851.69,"Too tight around shoulders, uncomfortable. | Design looks premium, worth the money. | Perfect fit, matches description well. | Size runs smaller than expected. | Color faded after first wash. | Feels warm and cozy, ideal for winters. | Trendy and stylish, got many compliments. | Shoes are lightweight and easy to wear. | Fits perfectly, very comfortable. | Very high quality stitching, impressive. | Fabric is soft and durable. | Material feels cheap, not worth it.",Watkins-Mitchell,99,58,68,21
FA100021,Fashion Gun 21,852.17,"Too tight around shoulders, uncomfortable. | Feels warm and cozy, ideal for winters. | Design looks premium, worth the money. | Shoes are lightweight and easy to wear. | Very high quality stitching, impressive. | Size runs smaller than expected. | Fabric is soft and durable. | Perfect fit, matches description well. | Fits perfectly, very comfortable. | Material feels cheap, not worth it. | Trendy and stylish, got many compliments. | Color faded after first wash.",White-Mcmillan,71,34,96,24
FA100022,Fashion Production 22,334.3,"Color faded after first wash. | Fits perfectly, very comfortable. | Shoes are lightweight and easy to wear. | Too tight around shoulders, uncomfortable. | Design looks premium, worth the money. | Material feels cheap, not worth it. | Size runs smaller than expected. | Fabric is soft and durable. | Very high quality stitching, impressive. | Trendy and stylish, got many compliments. | Feels warm and cozy, ideal for winters. | Perfect fit, matches description well.","Davenport, Scott and Atkins",20,73,34,80
FA100023,Fashion Physical 23,426.68,"Design looks premium, worth the money. | Perfect fit, matches description well. | Size runs smaller than expected. | Shoes are lightweight and easy to wear. | Color faded after first wash. | Fabric is soft and durable. | Fits perfectly, very comfortable. | Too tight around shoulders, uncomfortable. | Very high quality stitching, impressive. | Feels warm and cozy, ideal for winters. | Trendy and stylish, got many compliments. | Material feels cheap, not worth it.","Martin, Smith and Jackson",49,51,47,39
FA100024,Fashion Material 24,272.38,"Design looks premium, worth the money. | Fits perfectly, very comfortable. | Size runs smaller than expected. | Material feels cheap, not worth it. | Color faded after first wash. | Shoes are lightweight and easy to wear. | Perfect fit, matches description well. | Trendy and stylish, got many compliments. | Very high quality stitching, impressive. | Too tight around shoulders, uncomfortable. | Feels warm and cozy, ideal for winters. | Fabric is soft and durable.","Vargas, Lee and Friedman",20,65,86,95
FA100025,Fashion Believe 25,462.19,"Trendy and stylish, got many compliments. | Fabric is soft and durable. | Size runs smaller than expected. | Fits perfectly, very comfortable. | Material feels cheap, not worth it. | Perfect fit, matches description well. | Very high quality stitching, impressive. | Shoes are lightweight and easy to wear. | Feels warm and cozy, ideal for winters. | Design looks premium, worth the money. | Too tight around shoulders, uncomfortable.","Smith, Perez and Flores",58,80,23,57
FA100026,Fashion Impact 26,784.35,"Size runs smaller than expected. | Very high quality stitching, impressive. | Trendy and stylish, got many compliments. | Color faded after first wash. | Material feels cheap, not worth it. | Too tight around shoulders, uncomfortable. | Perfect fit, matches description well. | Fits perfectly, very comfortable. | Design looks premium, worth the money. | Shoes are lightweight and easy to wear. | Feels warm and cozy, ideal for winters.",Ellison Group,35,71,66,99
FA100027,Fashion Fire 27,944.2,"Trendy and stylish, got many compliments. | Fabric is soft and durable. | Feels warm and cozy, ideal for winters. | Design looks premium, worth the money. | Shoes are lightweight and easy to wear. | Material feels cheap, not worth it. | Perfect fit, matches description well. | Size runs smaller than expected. | Very high quality stitching, impressive. | Fits perfectly, very comfortable. | Color faded after first wash.",Taylor-Owen,36,53,69,55
FA100028,Fashion American 28,965.13,"Too tight around shoulders, uncomfortable. | Color faded after first wash. | Size runs smaller than expected. | Design looks premium, worth the money. | Trendy and stylish, got many compliments. | Fabric is soft and durable. | Shoes are lightweight and easy to wear. | Perfect fit, matches description well. | Fits perfectly, very comfortable. | Very high quality stitching, impressive. | Material feels cheap, not worth it. | Feels warm and cozy, ideal for winters.","Bonilla, Guerrero and Smith",41,92,79,65
FA100029,Fashion International 29,968.59,"Material feels cheap, not worth it. | Color faded after first wash. | Very high quality stitching, impressive. | Size runs smaller than expected. | Fabric is soft and durable. | Perfect fit, matches description well. | Fits perfectly, very comfortable. | Too tight around shoulders, uncomfortable. | Feels warm and cozy, ideal for winters. | Trendy and stylish, got many compliments. | Design looks premium, worth the money.","Rodriguez, Fox and Marquez",50,54,81,56
FA100030,Fashion Already 30,999.1,"Very high quality stitching, impressive. | Too tight around shoulders, uncomfortable. | Shoes are lightweight and easy to wear. | Trendy and stylish, got many compliments. | Design looks premium, worth the money. | Size runs smaller than expected. | Color faded after first wash. | Perfect fit, matches description well. | Fabric is soft and durable. | Feels warm and cozy, ideal for winters. | Material feels cheap, not worth it.",Contreras and Sons,59,89,86,73
FA100031,Fashion Couple 31,788.87,"Very high quality stitching, impressive. | Feels warm and cozy, ideal for winters. | Design looks premium, worth the money. | Shoes are lightweight and easy to wear. | Fits perfectly, very comfortable. | Fabric is soft and durable. | Material feels cheap, not worth it. | Too tight around shoulders, uncomfortable. | Color faded after first wash. | Trendy and stylish, got many compliments. | Perfect fit, matches description well.","Roberts, Robinson and Burton",46,56,91,40
FA100032,Fashion Plan 32,244.4,"Design looks premium, worth the money. | Material feels cheap, not worth it. | Very high quality stitching, impressive. | Feels warm and cozy, ideal for winters. | Color faded after first wash. | Fits perfectly, very comfortable. | Perfect fit, matches description well. | Shoes are lightweight and easy to wear. | Fabric is soft and durable. | Too tight around shoulders, uncomfortable. | Trendy and stylish, got many compliments.",Rogers-Skinner,55,97,62,40
FA100033,Fashion Brother 33,873.12,"Too tight around shoulders, uncomfortable. | Very high quality stitching, impressive. | Size runs smaller than expected. | Fits perfectly, very comfortable. | Material feels cheap, not worth it. | Feels warm and cozy, ideal for winters. | Color faded after first wash. | Perfect fit, matches description well. | Trendy and stylish, got many compliments. | Fabric is soft and durable. | Shoes are lightweight and easy to wear.","Rodriguez, Russell and Silva",23,80,77,89
FA100034,Fashion If 34,197.9,"Trendy and stylish, got many compliments. | Fabric is soft and durable. | Shoes are lightweight and easy to wear. | Too tight around shoulders, uncomfortable. | Fits perfectly, very comfortable. | Design looks premium, worth the money. | Very high quality stitching, impressive. | Perfect fit, matches description well. | Color faded after first wash. | Material feels cheap, not worth it.",Moore and Sons,88,68,71,79
FA100035,Fashion Some 35,991.81,"Feels warm and cozy, ideal for winters. | Size runs smaller than expected. | Fabric is soft and durable. | Shoes are lightweight and easy to wear. | Design looks premium, worth the money. | Very high quality stitching, impressive. | Trendy and stylish, got many compliments. | Perfect fit, matches description well. | Color faded after first wash. | Fits perfectly, very comfortable.",Thompson Group,44,28,95,55
FA100036,Fashion Very 36,413.65,"Size runs smaller than expected. | Color faded after first wash. | Too tight around shoulders, uncomfortable. | Fits perfectly, very comfortable. | Shoes are lightweight and easy to wear. | Material feels cheap, not worth it. | Perfect fit, matches description well. | Very high quality stitching, impressive. | Trendy and stylish, got many compliments. | Feels warm and cozy, ideal for winters. | Fabric is soft and durable.",Becker-Smith,97,38,88,96
FA100037,Fashion Order 37,313.52,"Trendy and stylish, got many compliments. | Material feels cheap, not worth it. | Size runs smaller than expected. | Very high quality stitching, impressive. | Color faded after first wash. | Feels warm and cozy, ideal for winters. | Fabric is soft and durable. | Fits perfectly, very comfortable. | Perfect fit, matches description well. | Design looks premium, worth the money. | Too tight around shoulders, uncomfortable.",Lawson PLC,49,47,65,30
FA100038,Fashion Lead 38,860.88,"Perfect fit, matches description well. | Design looks premium, worth the money. | Feels warm and cozy, ideal for winters. | Material feels cheap, not worth it. | Size runs smaller than expected. | Shoes are lightweight and easy to wear. | Fits perfectly, very comfortable. | Trendy and stylish, got many compliments. | Very high quality stitching, impressive. | Fabric is soft and durable.",Johnson Inc,66,99,44,50
FA100039,Fashion Free 39,400.24,"Design looks premium, worth the money. | Material feels cheap, not worth it. | Shoes are lightweight and easy to wear. | Color faded after first wash. | Feels warm and cozy, ideal for winters. | Size runs smaller than expected. | Fits perfectly, very comfortable. | Trendy and stylish, got many compliments. | Very high quality stitching, impressive. | Perfect fit, matches description well.","Tucker, Munoz and Williams",31,45,44,56
FA100040,Fashion Upon 40,156.24,"Very high quality stitching, impressive. | Material feels cheap, not worth it. | Perfect fit, matches description well. | Too tight around shoulders, uncomfortable. | Shoes are lightweight and easy to wear. | Design looks premium, worth the money. | Color faded after first wash. | Fits perfectly, very comfortable. | Fabric is soft and durable. | Trendy and stylish, got many compliments.","Lewis, King and Bailey",46,57,54,79
FA100041,Fashion Ago 41,650.82,"Shoes are lightweight and easy to wear. | Size runs smaller than expected. | Design looks premium, worth the money. | Fits perfectly, very comfortable. | Too tight around shoulders, uncomfortable. | Perfect fit, matches description well. | Fabric is soft and durable. | Trendy and stylish, got many compliments. | Feels warm and cozy, ideal for winters. | Material feels cheap, not worth it. | Color faded after first wash. | Very high quality stitching, impressive.","Tucker, Velasquez and Davis",64,59,80,80
FA100042,Fashion Involve 42,555.56,"Fabric is soft and durable. | Trendy and stylish, got many compliments. | Shoes are lightweight and easy to wear. | Fits perfectly, very comfortable. | Too tight around shoulders, uncomfortable. | Design looks premium, worth the money. | Feels warm and cozy, ideal for winters. | Very high quality stitching, impressive. | Size runs smaller than expected. | Material feels cheap, not worth it.",Bray-Cruz,82,44,34,86
FA100043,Fashion Arm 43,484.94,"Feels warm and cozy, ideal for winters. | Trendy and stylish, got many compliments. | Fabric is soft and durable. | Fits perfectly, very comfortable. | Size runs smaller than expected. | Very high quality stitching, impressive. | Material feels cheap, not worth it. | Shoes are lightweight and easy to wear. | Perfect fit, matches description well. | Design looks premium, worth the money. | Too tight around shoulders, uncomfortable.","Reyes, Jacobs and Fitzgerald",74,88,93,48
FA100044,Fashion Movie 44,127.34,"Fits perfectly, very comfortable. | Very high quality stitching, impressive. | Feels warm and cozy, ideal for winters. | Material feels cheap, not worth it. | Design looks premium, worth the money. | Perfect fit, matches description well. | Color faded after first wash. | Shoes are lightweight and easy to wear. | Too tight around shoulders, uncomfortable. | Trendy and stylish, got many compliments. | Fabric is soft and durable.",Decker-Cortez,49,90,54,86
FA100045,Fashion Hour 45,769.98,"Trendy and stylish, got many compliments. | Too tight around shoulders, uncomfortable. | Fabric is soft and durable. | Very high quality stitching, impressive. | Fits perfectly, very comfortable. | Material feels cheap, not worth it. | Size runs smaller than expected. | Feels warm and cozy, ideal for winters. | Perfect fit, matches description well. | Design looks premium, worth the money. | Color faded after first wash.",Adams PLC,33,42,48,98
FA100046,Fashion Perhaps 46,518.53,"Trendy and stylish, got many compliments. | Feels warm and cozy, ideal for winters. | Very high quality stitching, impressive. | Fits perfectly, very comfortable. | Perfect fit, matches description well. | Size runs smaller than expected. | Too tight around shoulders, uncomfortable. | Shoes are lightweight and easy to wear. | Design looks premium, worth the money. | Material feels cheap, not worth it. | Color faded after first wash.",Hatfield-Ross,75,84,57,90
FA100047,Fashion Size 47,691.51,"Fabric is soft and durable. | Perfect fit, matches description well. | Too tight around shoulders, uncomfortable. | Trendy and stylish, got many compliments. | Feels warm and cozy, ideal for winters. | Size runs smaller than expected. | Material feels cheap, not worth it. | Shoes are lightweight and easy to wear. | Color faded after first wash. | Fits perfectly, very comfortable. | Design looks premium, worth the money. | Very high quality stitching, impressive.",Henson PLC,38,41,88,86
FA100048,Fashion Service 48,366.53,"Perfect fit, matches description well. | Material feels cheap, not worth it. | Fits perfectly, very comfortable. | Too tight around shoulders, uncomfortable. | Size runs smaller than expected. | Color faded after first wash. | Very high quality stitching, impressive. | Fabric is soft and durable. | Trendy and stylish, got many compliments. | Design looks premium, worth the money.","Barnett, Leon and Larsen",45,83,43,35
FA100049,Fashion Summer 49,552.68,"Shoes are lightweight and easy to wear. | Fabric is soft and durable. | Trendy and stylish, got many compliments. | Fits perfectly, very comfortable. | Material feels cheap, not worth it. | Too tight around shoulders, uncomfortable. | Very high quality stitching, impressive. | Perfect fit, matches description well. | Size runs smaller than expected. | Color faded after first wash.","Hoffman, Carter and Macdonald",90,87,38,64
FA100050,Fashion Model 50,192.48,"Size runs smaller than expected. | Color faded after first wash. | Trendy and stylish, got many compliments. | Design looks premium, worth the money. | Shoes are lightweight and easy to wear. | Feels warm and cozy, ideal for winters. | Fabric is soft and durable. | Perfect fit, matches description well. | Very high quality stitching, impressive. | Fits perfectly, very comfortable. | Material feels cheap, not worth it.",Martinez Inc,57,77,65,53
FA100051,Fashion Interesting 51,114.32,"Feels warm and cozy, ideal for winters. | Too tight around shoulders, uncomfortable. | Size runs smaller than expected. | Material feels cheap, not worth it. | Fits perfectly, very comfortable. | Perfect fit, matches description well. | Very high quality stitching, impressive. | Trendy and stylish, got many compliments. | Shoes are lightweight and easy to wear. | Color faded after first wash.",Robinson-Wong,88,47,68,63
FA100052,Fashion Situation 52,228.83,"Perfect fit, matches description well. | Shoes are lightweight and easy to wear. | Trendy and stylish, got many compliments. | Fabric is soft and durable. | Color faded after first wash. | Too tight around shoulders, uncomfortable. | Fits perfectly, very comfortable. | Feels warm and cozy, ideal for winters. | Very high quality stitching, impressive. | Design looks premium, worth the money.",Burns-Guzman,55,97,63,97
FA100053,Fashion Item 53,338.28,"Fabric is soft and durable. | Shoes are lightweight and easy to wear. | Very high quality stitching, impressive. | Design looks premium, worth the money. | Trendy and stylish, got many compliments. | Perfect fit, matches description well. | Too tight around shoulders, uncomfortable. | Fits perfectly, very comfortable. | Material feels cheap, not worth it. | Feels warm and cozy, ideal for winters. | Size runs smaller than expected. | Color faded after first wash.","Smith, Price and Ramirez",37,87,92,61
FA100054,Fashion Around 54,422.02,"Color faded after first wash. | Design looks premium, worth the money. | Too tight around shoulders, uncomfortable. | Material feels cheap, not worth it. | Shoes are lightweight and easy to wear. | Very high quality stitching, impressive. | Fabric is soft and durable. | Perfect fit, matches description well. | Trendy and stylish, got many compliments. | Feels warm and cozy, ideal for winters. | Size runs smaller than expected.","Brown, Stevens and Ramirez",76,94,45,54
FA100055,Fashion Dream 55,829.37,"Too tight around shoulders, uncomfortable. | Fabric is soft and durable. | Design looks premium, worth the money. | Perfect fit, matches description well. | Very high quality stitching, impressive. | Trendy and stylish, got many compliments. | Feels warm and cozy, ideal for winters. | Color faded after first wash. | Material feels cheap, not worth it. | Fits perfectly, very comfortable. | Size runs smaller than expected.",Little PLC,97,23,44,94
FA100056,Fashion Floor 56,976.75,"Material feels cheap, not worth it. | Fabric is soft and durable. | Design looks premium, worth the money. | Fits perfectly, very comfortable. | Shoes are lightweight and easy to wear. | Feels warm and cozy, ideal for winters. | Perfect fit, matches description well. | Too tight around shoulders, uncomfortable. | Size runs smaller than expected. | Color faded after first wash. | Trendy and stylish, got many compliments.",Clark-Livingston,42,20,54,49
FA100057,Fashion Wife 57,784.08,"Very high quality stitching, impressive. | Fits perfectly, very comfortable. | Color faded after first wash. | Feels warm and cozy, ideal for winters. | Material feels cheap, not worth it. | Fabric is soft and durable. | Size runs smaller than expected. | Trendy and stylish, got many compliments. | Design looks premium, worth the money. | Perfect fit, matches description well.","Harmon, Chavez and Miller",33,45,55,72
FA100058,Fashion Ago 58,675.39,"Shoes are lightweight and easy to wear. | Fits perfectly, very comfortable. | Feels warm and cozy, ideal for winters. | Fabric is soft and durable. | Too tight around shoulders, uncomfortable. | Perfect fit, matches description well. | Trendy and stylish, got many compliments. | Design looks premium, worth the money. | Very high quality stitching, impressive. | Color faded after first wash. | Material feels cheap, not worth it. | Size runs smaller than expected.","Smith, Vasquez and Vaughn",88,52,33,77
FA100059,Fashion Left 59,371.02,"Shoes are lightweight and easy to wear. | Very high quality stitching, impressive. | Fabric is soft and durable. | Trendy and stylish, got many compliments. | Color faded after first wash. | Feels warm and cozy, ideal for winters. | Size runs smaller than expected. | Design looks premium, worth the money. | Material feels cheap, not worth it. | Perfect fit, matches description well. | Fits perfectly, very comfortable.","Lewis, Thomas and Jones",41,100,75,47
FA100060,Fashion Per 60,777.65,"Trendy and stylish, got many compliments. | Design looks premium, worth the money. | Very high quality stitching, impressive. | Shoes are lightweight and easy to wear. | Size runs smaller than expected. | Fits perfectly, very comfortable. | Material feels cheap, not worth it. | Too tight around shoulders, uncomfortable. | Perfect fit, matches description well. | Feels warm and cozy, ideal for winters. | Fabric is soft and durable.",Frazier-Smith,47,46,25,34
FA100061,Fashion Recent 61,349.28,"Color faded after first wash. | Feels warm and cozy, ideal for winters. | Shoes are lightweight and easy to wear. | Fabric is soft and durable. | Size runs smaller than expected. | Material feels cheap, not worth it. | Very high quality stitching, impressive. | Too tight around shoulders, uncomfortable. | Trendy and stylish, got many compliments. | Perfect fit, matches description well. | Fits perfectly, very comfortable.",Davis Group,62,61,51,57
FA100062,Fashion Season 62,36.59,"Fabric is soft and durable. | Fits perfectly, very comfortable. | Design looks premium, worth the money. | Trendy and stylish, got many compliments. | Color faded after first wash. | Material feels cheap, not worth it. | Too tight around shoulders, uncomfortable. | Size runs smaller than expected. | Very high quality stitching, impressive. | Shoes are lightweight and easy to wear. | Feels warm and cozy, ideal for winters.",Martin-Mcgrath,95,88,45,69
FA100063,Fashion Receive 63,192.86,"Material feels cheap, not worth it. | Trendy and stylish, got many compliments. | Design looks premium, worth the money. | Very high quality stitching, impressive. | Color faded after first wash. | Fits perfectly, very comfortable. | Feels warm and cozy, ideal for winters. | Size runs smaller than expected. | Fabric is soft and durable. | Perfect fit, matches description well.","Winters, Vance and Hall",37,90,34,32
FA100064,Fashion Coach 64,506.22,"Design looks premium, worth the money. | Perfect fit, matches description well. | Fabric is soft and durable. | Material feels cheap, not worth it. | Very high quality stitching, impressive. | Size runs smaller than expected. | Fits perfectly, very comfortable. | Trendy and stylish, got many compliments. | Color faded after first wash. | Shoes are lightweight and easy to wear.",Patton-Brown,96,83,68,54
FA100065,Fashion Catch 65,788.23,"Design looks premium, worth the money. | Too tight around shoulders, uncomfortable. | Very high quality stitching, impressive. | Shoes are lightweight and easy to wear. | Feels warm and cozy, ideal for winters. | Fits perfectly, very comfortable. | Size runs smaller than expected. | Color faded after first wash. | Fabric is soft and durable. | Perfect fit, matches description well. | Trendy and stylish, got many compliments.","Carpenter, Mckee and Thompson",55,44,75,43
FA100066,Fashion Natural 66,897.32,"Material feels cheap, not worth it. | Feels warm and cozy, ideal for winters. | Fabric is soft and durable. | Fits perfectly, very comfortable. | Too tight around shoulders, uncomfortable. | Shoes are lightweight and easy to wear. | Design looks premium, worth the money. | Trendy and stylish, got many compliments. | Color faded after first wash. | Very high quality stitching, impressive. | Perfect fit, matches description well.",Becker Inc,26,91,56,84
FA100067,Fashion President 67,653.49,"Design looks premium, worth the money. | Fits perfectly, very comfortable. | Color faded after first wash. | Size runs smaller than expected. | Fabric is soft and durable. | Shoes are lightweight and easy to wear. | Too tight around shoulders, uncomfortable. | Material feels cheap, not worth it. | Trendy and stylish, got many compliments. | Feels warm and cozy, ideal for winters.","Simmons, Shelton and Ramirez",42,23,72,37
FA100068,Fashion Nice 68,855.82,"Size runs smaller than expected. | Material feels cheap, not worth it. | Design looks premium, worth the money. | Shoes are lightweight and easy to wear. | Color faded after first wash. | Trendy and stylish, got many compliments. | Too tight around shoulders, uncomfortable. | Fits perfectly, very comfortable. | Feels warm and cozy, ideal for winters. | Very high quality stitching, impressive.",Estrada and Sons,53,31,77,77
FA100069,Fashion Congress 69,827.39,"Too tight around shoulders, uncomfortable. | Trendy and stylish, got many compliments. | Fits perfectly, very comfortable. | Design looks premium, worth the money. | Fabric is soft and durable. | Feels warm and cozy, ideal for winters. | Perfect fit, matches description well. | Color faded after first wash. | Shoes are lightweight and easy to wear. | Very high quality stitching, impressive. | Size runs smaller than expected.",Spears-Vance,40,77,97,45
FA100070,Fashion Resource 70,429.21,"Material feels cheap, not worth it. | Size runs smaller than expected. | Trendy and stylish, got many compliments. | Color faded after first wash. | Fits perfectly, very comfortable. | Design looks premium, worth the money. | Shoes are lightweight and easy to wear. | Perfect fit, matches description well. | Feels warm and cozy, ideal for winters. | Very high quality stitching, impressive. | Too tight around shoulders, uncomfortable. | Fabric is soft and durable.",Thompson Inc,89,30,55,48
